logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,Category
0.021961603,0.037277387,0.899458094,0.408500275,0.488978681,-8.341707039,g6618.t1,None
0.967401847,0.60865606,13.60185523,3.11936876292978e-05,0.000277301,2.280950236,Mtet_Pt_cemA,None
0.016010503,0.150147083,0.370147993,0.72601127,0.777286111,-8.70955725,g11907.t1,None
-0.355778438,2.104820567,-1.165257507,0.295040747,0.373493512,-8.070879161,g12933.t1,None
0.027666805,0.320253545,0.465087449,0.660876534,0.72095053,-8.663789291,g3558.t1,None
0.120876476,0.890631015,0.717598494,0.504235608,0.577982135,-8.497291788,g8552.t1,None
0.798680144,0.800811212,7.204363602,0.000708842,0.002891844,-1.402565907,g1663.t1,None
0.01097369,0.055094902,0.410010361,0.698301543,0.753995509,-8.691526448,g3307.t1,None
0.178674681,0.168593521,5.094644497,0.003483101,0.009918142,-3.264112597,g12133.t1,None
0.916274308,0.771821266,7.531558018,0.000573659,0.002461499,-1.153781672,g4834.t1,None
0.008261275,0.739335962,0.071501412,0.945693182,0.959011632,-8.787227674,g6965.t1,None
-0.183731527,0.099617175,-5.739488266,0.002041722,0.006516219,-2.642088467,g5238.t1,None
-0.213290106,1.177279255,-1.069836458,0.332258226,0.411917252,-8.173312124,g8874.t1,None
-0.289484447,0.485317902,-3.048824839,0.027403082,0.0520374,-5.620176036,g8605.t1,None
0.342311656,0.371863871,5.893196669,0.001809849,0.005918612,-2.501290958,g12130.t1,None
0.013277903,0.026104529,0.487025127,0.646266451,0.708433471,-8.651846366,g12722.t2,None
0.301438201,2.629554968,1.232628548,0.2710104,0.348044902,-7.995501036,g3869.t1,None
0.05200776,0.248290762,0.779306358,0.47008384,0.546116358,-8.447568205,g3905.t1,None
0.148960535,0.333372553,3.792165152,0.012050556,0.026765848,-4.693507606,g1755.t1,None
0.116380396,0.340988747,2.511618552,0.052330075,0.088988162,-6.332083133,g5958.t1,None
0.459015721,1.34728705,4.683587531,0.005025474,0.013209785,-3.688992362,g9281.t1,None
-0.014425415,5.565371944,-0.118140935,0.9104269,0.931904362,-8.781957352,g7332.t1,None
0.363851377,1.725844397,2.026994663,0.096846636,0.147633541,-6.987164126,g7562.t1,None
0.213648198,0.143425292,5.931491629,0.00175697,0.005780139,-2.466637234,g5568.t1,None
-0.056357097,0.130125626,-1.5805778,0.173130753,0.238878971,-7.574527296,g10989.t1,None
-0.065318221,0.077935742,-1.994351285,0.101025175,0.152797437,-7.031053751,g1668.t1,None
1.54297788,3.241869965,9.95874467,0.000147544,0.000869044,0.446714255,g13194.t1,Upregulated
-0.541247838,0.554090191,-3.813337562,0.011786784,0.02625083,-4.66828282,g4765.t1,None
0.512982205,1.073948515,4.206015493,0.007915231,0.018973404,-4.21258262,g13972.t1,None
-1.461921077,11.86568957,-22.07719971,2.67468642201871e-06,5.21405452928554e-05,5.16672372,g5251.t1,Downregulated
0.086003266,0.093918213,2.91626868,0.032017634,0.059190495,-5.793156726,g2672.t1,None
0.121351403,0.13430193,4.399717189,0.006558092,0.016304658,-3.996223697,g1822.t1,None
-0.007633636,0.035143639,-0.272049457,0.796156782,0.83820911,-8.746410553,g5406.t1,None
-1.065863851,0.910810391,-5.156954018,0.003300919,0.009514607,-3.201698524,g9630.t1,Downregulated
-0.266892158,0.780040921,-1.67211888,0.153664544,0.216030411,-7.457128985,g2553.t1,None
0.035499485,0.051461012,1.206116961,0.280250874,0.358075892,-8.025447417,g12964.t1,None
0.016078587,0.029589424,0.608466817,0.568719799,0.637934067,-8.576847472,g8269.t1,None
-0.231447469,0.561617324,-2.535628217,0.050794012,0.086747379,-6.299751142,g6485.t1,None
0.011610794,0.104792184,0.341431269,0.746272838,0.795136351,-8.721462623,g13800.t1,None
-0.800513461,6.158504097,-5.03693283,0.003662347,0.010289923,-3.322379904,g9297.t1,None
-0.036091755,0.586026071,-0.209468926,0.842118586,0.877933963,-8.764195811,g11878.t1,None
-1.828597378,2.922560658,-19.55544776,4.96308984700323e-06,7.86516617982452e-05,4.443664484,g13124.t1,Downregulated
4.312707964,5.690600233,45.32543981,6.7049740148084e-08,6.39616406413961e-06,9.364073186,Mtet_Pt_pbf1,Upregulated
0.076583508,0.09752628,1.315977821,0.24372202,0.318322344,-7.899117463,g5141.t1,None
-1.4462791,4.995260724,-6.002104376,0.001664133,0.00555724,-2.403175311,g10773.t1,Downregulated
-0.157004549,2.372179107,-0.610272777,0.567611364,0.637062886,-8.575621948,g3294.t1,None
0.468214633,0.855814134,4.619920474,0.005329542,0.013844792,-3.756896145,g13933.t1,None
0.142502997,0.357034238,3.241382486,0.021965409,0.043444374,-5.372766158,g6955.t1,None
-0.683909424,1.763278984,-3.96192106,0.010110653,0.023144214,-4.493144586,g13655.t1,None
-0.108809277,0.38758651,-0.990975728,0.365952791,0.446199387,-8.253725402,g6884.t1,None
-1.704525857,1.258189154,-3.933811302,0.010405675,0.023659716,-4.526024948,g13051.t1,Downregulated
0.202172105,0.595284406,2.326742937,0.065984253,0.107206964,-6.581886404,g576.t1,None
0.162904425,0.685554505,2.609343822,0.04637641,0.080600787,-6.200706912,g12751.t1,None
-0.333324154,2.771887593,-1.360967918,0.230061457,0.303022527,-7.845785578,g1037.t2,None
-0.011737947,0.068435194,-0.404872008,0.701845065,0.7564746,-8.693947954,g5520.t1,None
0.28945787,0.516223663,2.541664973,0.050415552,0.086216057,-6.291627152,g6576.t1,None
-0.402790241,0.769200153,-1.812506571,0.127959178,0.185950768,-7.273486759,g10531.t1,None
0.60456384,0.781565925,7.407002559,0.000621194,0.002615782,-1.247407996,g4453.t1,None
1.039500654,1.348223294,7.915492908,0.000451953,0.002046184,-0.873163953,g13798.t1,Upregulated
-0.040703868,0.243855085,-0.817787705,0.44965083,0.527055367,-8.414925143,g8387.t1,None
1.519323215,6.171134768,22.4356164,2.46364770362302e-06,4.96423674626115e-05,5.262615571,g12592.t1,Upregulated
-0.96926345,1.366245406,-6.193322832,0.001440209,0.004961916,-2.234109736,g12629.t1,None
-0.193556522,0.87477883,-1.812200475,0.128010229,0.186001494,-7.273891086,g7924.t1,None
0.074133315,0.049027149,2.835092575,0.035266155,0.064046008,-5.900063798,g7435.t1,None
0.266640325,0.394118906,5.468393776,0.002541065,0.007769534,-2.897260699,g13743.t1,None
-0.009089496,0.048879517,-0.219733905,0.834524984,0.871120988,-8.761589046,g10351.t1,None
0.016187551,1.37233079,0.116755934,0.911471281,0.932515819,-8.782151046,g7890.t1,None
0.244484769,0.224114118,4.959018698,0.003921627,0.010866058,-3.401751697,g1432.t1,None
0.244858563,0.245748583,3.409333441,0.018198384,0.037201332,-5.161027262,g6501.t1,None
0.111736142,0.18387267,2.393396105,0.060663907,0.099915493,-6.491691212,g9980.t1,None
0.170658875,0.164349704,4.426718039,0.006391084,0.015992485,-3.966501032,g7316.t2,None
0.057785635,0.046547137,1.38750133,0.222341976,0.294640201,-7.813936406,g10035.t1,None
-0.053792974,0.778008196,-0.473918662,0.654974145,0.715884849,-8.659042182,g3508.t1,None
-1.632371926,4.538257351,-5.981480871,0.00169064,0.005619696,-2.421652101,g5080.t1,Downregulated
-0.022145696,0.023947319,-0.847329267,0.434418088,0.512537715,-8.389045772,g2041.t1,None
-0.402508442,1.561507442,-2.547131458,0.050075487,0.085723579,-6.284272496,g8706.t1,None
-0.740757752,2.566347558,-2.531805832,0.051035244,0.087084555,-6.304896247,g3160.t1,None
-0.068351832,1.162965836,-0.281195607,0.789511384,0.832201341,-8.74343411,g10361.t1,None
0.237009555,0.329036576,5.301322349,0.002919811,0.008672118,-3.059035319,g3584.t1,None
1.395191241,3.823017541,8.794327686,0.000271425,0.001384371,-0.272394821,g9103.t1,Upregulated
0.051182613,0.137866828,1.271575299,0.257931691,0.33381611,-7.950872686,g4471.t1,None
-0.085603964,0.143458514,-2.560027795,0.049283062,0.084631115,-6.266928933,g13438.t1,None
0.782254192,1.179789013,7.824469763,0.000477799,0.002133615,-0.938631895,g4349.t1,None
0.187667397,2.254944033,0.890710124,0.412764003,0.493253197,-8.349796702,g7056.t1,None
2.933234277,1.657425902,57.16294483,2.03422852249887e-08,3.00465984714225e-06,10.64080878,Mtet_Pt_clpP,Upregulated
-2.87296567,6.152556644,-15.89567851,1.42093169102309e-05,0.000160811,3.207775758,g8095.t1,Downregulated
-1.377499454,2.720723883,-5.128122294,0.003383804,0.009692889,-3.230515014,g11083.t1,Downregulated
0.882665676,0.609475835,25.04112002,1.40542552339879e-06,3.59022338250055e-05,5.915706401,g2147.t1,None
0.103857505,0.073370946,3.778541272,0.012223844,0.027066723,-4.709774427,g4517.t1,None
-0.025124866,0.690923639,-0.439146015,0.678374338,0.736410654,-8.67725725,g4042.t1,None
-0.625420645,3.874559396,-4.2089166,0.007892651,0.018940062,-4.20930138,g2881.t1,None
-0.220108999,0.370267941,-2.889139436,0.033064886,0.060765761,-5.828806671,g693.t1,None
-0.735610927,2.180568923,-1.802273973,0.129677,0.187854736,-7.286994875,g2875.t1,None
-0.503290876,1.798675202,-1.539065862,0.18273546,0.25036214,-7.627021158,g4258.t1,None
0.043522321,0.063500256,1.723515835,0.143702018,0.204596014,-7.390346699,g6366.t1,None
-0.250054148,0.372343701,-2.699842481,0.041517629,0.07329522,-6.079650978,g2210.t1,None
0.09575814,0.074963666,2.277183164,0.070263429,0.112996226,-6.648997272,g10808.t1,None
-1.53152773,1.710859567,-16.51215752,1.17191057009769e-05,0.000138762,3.434567454,g12477.t1,Downregulated
0.384549381,2.219526907,1.401572565,0.218347178,0.290180855,-7.796932242,g486.t1,None
-0.480772739,3.194997166,-1.798293524,0.130351521,0.188665813,-7.292244835,g5150.t1,None
4.832353397,2.933160919,33.71378044,3.06406490623988e-07,1.45271982653455e-05,7.666630892,g2708.t1,Upregulated
0.037442704,4.099014844,0.270443854,0.797325408,0.838902833,-8.746923203,g9071.t1,None
-0.630235835,6.839618749,-1.548389624,0.180534112,0.247817646,-7.615274693,g6462.t1,None
-0.42445225,0.231890761,-2.750806805,0.039029134,0.069648205,-6.011778804,g12184.t1,None
-0.785287334,1.140971373,-2.033252124,0.096066398,0.146729547,-6.978741417,g993.t1,None
3.345639224,5.959729875,19.86984451,4.57601102576935e-06,7.43556491712624e-05,4.538804002,g5702.t1,Upregulated
0.073647004,0.116384805,1.105042602,0.318081813,0.397248842,-8.136142961,g3154.t1,None
-0.199141952,0.766981475,-0.79870867,0.459698119,0.53627048,-8.431262832,g7338.t1,None
0.000905757,0.058159992,0.033967633,0.974180554,0.98038682,-8.789589426,g1575.t1,None
0.236664424,0.401160426,5.970073362,0.001705515,0.005659342,-2.431892775,g14050.t1,None
-1.222003969,1.028752593,-9.928274697,0.000149789,0.000878906,0.428885951,g10958.t1,Downregulated
0.042655258,0.148786364,1.470096538,0.19984276,0.269316696,-7.713063872,g12372.t1,None
0.04355675,0.083577235,0.85567999,0.43018364,0.509105877,-8.381604226,g8527.t1,None
-0.254557077,0.618119929,-2.886945567,0.033151219,0.060867116,-5.831693096,g4949.t1,None
-1.045736079,2.486195779,-7.666276543,0.000526995,0.002300228,-1.053966549,g9599.t1,Downregulated
2.462495754,5.863521479,6.127235554,0.001513355,0.005166034,-2.292085965,g9462.t2,Upregulated
-1.157017108,1.809584867,-2.851585621,0.034577691,0.062983333,-5.878286316,g12513.t1,None
0.077426352,0.072322752,3.148505127,0.024420577,0.047325395,-5.491502847,g11821.t1,None
0.064959201,0.04660994,2.424644479,0.058330118,0.096819087,-6.449448167,g9865.t1,None
0.384712609,0.427236928,5.741685268,0.002038171,0.006508252,-2.640056548,g14017.t1,None
0.035658674,0.028465709,1.392150278,0.221014627,0.293150992,-7.808327039,g7432.t1,None
0.202823135,0.532647229,3.043588855,0.027570634,0.052312464,-5.626969222,g10869.t1,None
0.188060209,0.443473433,2.165890695,0.080987159,0.127205598,-6.799673652,g4249.t1,None
1.780272246,5.627383551,10.20288261,0.000130921,0.000796802,0.587793485,g3940.t1,Upregulated
0.080548491,0.258414201,1.703220679,0.147556581,0.209153465,-7.416784896,g957.t1,None
-0.921118204,3.326355266,-10.16253523,0.000133509,0.000806162,0.564692134,g9671.t1,None
0.091052486,0.590627304,1.291728324,0.251391115,0.326746055,-7.927494702,g10872.t1,None
0.036922738,0.060155233,0.815214142,0.450996522,0.528202799,-8.417146324,g12701.t1,None
-0.217133758,1.221268847,-1.034243383,0.347130597,0.427037616,-8.210106694,g9484.t1,None
-0.79872455,2.786286031,-3.284291859,0.020925686,0.041767989,-5.318299446,g11285.t1,None
0.499027348,0.28117936,16.87030991,1.05113404374125e-05,0.000128499,3.562521257,g14105.t1,None
0.006058126,0.01179145,0.254041949,0.809297081,0.849300906,-8.751990898,g12175.t1,None
0.295749906,0.578119538,5.033352142,0.003673817,0.010315877,-3.326009701,g3589.t1,None
-0.189670389,0.136429133,-3.394142598,0.018507305,0.037718497,-5.180016823,g6517.t1,None
-0.083661812,0.190876066,-2.123565619,0.085508725,0.132858533,-6.85690446,g6810.t1,None
-1.978559767,3.70904513,-5.27723484,0.002979682,0.008809062,-3.082651202,g14134.t1,Downregulated
0.35134599,0.603935764,2.604143737,0.046673898,0.081007831,-6.207681761,g13403.t1,None
-0.724948169,1.906878949,-7.258375545,0.000684129,0.002810932,-1.360859988,g9384.t1,None
0.008105933,0.220326909,0.20124644,0.848215242,0.883011458,-8.766195446,g534.t1,None
-0.081300803,0.406720139,-0.597451803,0.575509752,0.644233176,-8.584254013,g12439.t1,None
0.019371733,0.386752296,0.272984617,0.795476411,0.837645894,-8.746110609,g5022.t1,None
2.545559063,5.477297083,31.8810121,4.0811434208093e-07,1.75081300785831e-05,7.340118876,g4189.t1,Upregulated
-0.031188176,0.150629617,-0.939389288,0.389475274,0.470054958,-8.304058111,g9344.t2,None
-1.416670291,2.133299783,-4.397123856,0.006574396,0.016327575,-3.999084039,g8257.t1,Downregulated
1.059937335,0.999281871,13.60484543,3.11592230860741e-05,0.00027721,2.282254362,g1376.t1,Upregulated
1.238618682,8.612732376,8.467689577,0.000326266,0.001586036,-0.489317483,g12803.t1,Upregulated
1.271039564,7.494537198,15.43297862,1.64992403224433e-05,0.000179328,3.031806063,g3322.t1,Upregulated
0.703740354,0.608312276,5.911319662,0.001784595,0.005860981,-2.484870291,g2289.t1,None
-0.747645965,0.730696546,-4.072608754,0.009038452,0.021109264,-4.364819751,g78.t1,None
-0.537319055,0.291158018,-2.994695197,0.029191556,0.05484604,-5.690564046,g1764.t1,None
-0.202906945,5.281752008,-0.936356132,0.390895286,0.471521787,-8.306958862,g1223.t1,None
1.881453076,1.743438832,20.06334841,4.3556449140368e-06,7.18931017974469e-05,4.596608536,g502.t1,Upregulated
-2.425202113,3.741323803,-6.953635556,0.000838285,0.003277217,-1.599597199,g13886.t1,Downregulated
0.347235168,0.566275531,3.033818901,0.027886338,0.052807117,-5.639653737,g12003.t1,None
0.121592966,0.114464943,2.923103018,0.031759648,0.058789027,-5.784188672,g6464.t1,None
-0.228371354,6.422110377,-0.795959023,0.461159652,0.537700673,-8.433592672,g1489.t1,None
0.501507671,1.192382308,4.261193216,0.007498198,0.018160147,-4.150388271,g8440.t1,None
0.298473403,0.98019153,1.384560139,0.223185586,0.29558813,-7.8174808,g1360.t1,None
-0.021988375,0.187160873,-0.711992121,0.50742228,0.580999015,-8.501644373,g2730.t1,None
1.19572594,0.789277136,17.57898084,8.53084018261515e-06,0.000110936,3.807962956,g12870.t1,Upregulated
-0.0042422,0.109402176,-0.152783218,0.884376601,0.911921849,-8.77637477,g9834.t1,None
0.126238577,0.119763307,4.362862555,0.006794239,0.016774275,-4.036965007,g5867.t1,None
-0.458589412,2.20423112,-1.511636765,0.189363117,0.257634916,-7.661423358,g12220.t1,None
-2.752962428,3.562124221,-11.72569792,6.56159431799843e-05,0.000476947,1.403312393,g13830.t1,Downregulated
0.016264133,0.422282585,0.162092979,0.877402217,0.906027691,-8.774633196,g6107.t1,None
0.066691113,0.07124873,2.133005692,0.0844777,0.131682801,-6.844145515,g4657.t1,None
0.031622642,0.163422867,0.621392529,0.560816483,0.630788509,-8.568007025,g7011.t1,None
0.296560833,0.394265859,6.945703076,0.000842814,0.003288203,-1.605924818,g8638.t1,None
0.413860757,2.152478876,1.571357606,0.175220655,0.241524796,-7.586229563,g14092.t2,None
0.003266597,0.330543493,0.044802021,0.965950911,0.974153262,-8.789080117,g1780.t2,None
0.070311529,0.083416288,1.852091078,0.121528564,0.178133662,-7.221076727,g25.t1,None
0.459111834,0.485017909,4.547018468,0.005704201,0.014617015,-3.835357311,g4008.t1,None
-0.002779782,0.015671957,-0.114769586,0.912969468,0.933385504,-8.782424873,g10649.t1,None
0.124322447,1.544823317,1.090792335,0.323756492,0.402894637,-8.151278472,g213.t1,None
-0.752724694,2.727681425,-2.289500949,0.069172885,0.111585103,-6.632315513,g8378.t1,None
-0.27366827,0.957207595,-1.659768127,0.15615916,0.218816551,-7.473089344,g14122.t1,None
0.378330317,0.253085436,13.27912101,3.51952918695146e-05,0.000300137,2.138549848,g10358.t1,None
0.112308521,0.129145103,2.006761498,0.099414945,0.150665559,-7.014378125,g7728.t1,None
-2.175671336,2.702551535,-7.337413043,0.000649772,0.00270351,-1.300290485,g1921.t1,Downregulated
0.128121017,0.087329165,3.868838504,0.011126052,0.025001608,-4.602476692,g4687.t1,None
0.191624182,0.750069724,1.880739463,0.117080777,0.172870221,-7.183004483,g10513.t1,None
0.841130852,3.037423821,4.132665671,0.008511568,0.020078168,-4.295958269,g5117.t1,None
-0.178617121,1.09163346,-0.562424724,0.597432077,0.664383684,-8.607018565,g3102.t1,None
-1.04609763,1.980264542,-5.649538931,0.0021935,0.006891551,-2.72577097,g12987.t1,Downregulated
0.229285686,0.191098806,3.370186148,0.019006586,0.038626961,-5.210030163,g1501.t1,None
1.454234681,1.017653901,28.24243884,7.59365706481699e-07,2.48541258647036e-05,6.627704254,g9451.t1,Upregulated
0.03694495,0.117398208,0.949816377,0.384625098,0.465224751,-8.294035732,g7051.t1,None
-0.454001925,1.320547951,-1.458789835,0.202789883,0.272586891,-7.727018941,g1802.t1,None
-0.324986334,2.004932972,-1.053362057,0.339073935,0.419149228,-8.190442571,g9695.t1,None
-0.015427201,0.197916698,-0.265665107,0.800807103,0.841874134,-8.748431538,g13673.t1,None
-0.243851153,3.851891162,-1.499280655,0.192423873,0.261151542,-7.676843143,g9640.t1,None
-0.031340459,0.067655051,-1.111255455,0.315634592,0.39452466,-8.129506212,g3216.t1,None
4.006123267,5.609677735,27.86282199,8.13848626997054e-07,2.58301653763996e-05,6.547822816,g13785.t1,Upregulated
-1.187111164,3.880722443,-2.92809562,0.031572642,0.0585275,-5.777640646,g7489.t1,None
1.958921898,1.429382426,23.72141861,1.85346370013262e-06,4.22010974095414e-05,5.594151259,g378.t1,Upregulated
0.752703859,1.474535939,3.588162055,0.014968032,0.031932764,-4.939967809,g12362.t1,None
0.159852695,0.110157627,5.406936574,0.002673313,0.008096539,-2.956360959,g2158.t1,None
0.282295842,0.296718476,8.466484031,0.000326491,0.001586463,-0.490131569,g3893.t1,None
0.079441766,1.821099814,0.296628713,0.778343821,0.822612527,-8.73819557,g12953.t1,None
0.212320416,2.071084997,1.171542183,0.292722019,0.370965832,-8.063949757,g1248.t1,None
0.043122471,0.09156549,1.090477174,0.323882966,0.402964974,-8.151611829,g8229.t1,None
-0.265744944,0.398863562,-2.578183622,0.048190505,0.083126636,-6.242530115,g8560.t1,None
-0.241463595,1.479321901,-1.87317324,0.11823905,0.174220757,-7.193070472,g13218.t1,None
0.373844982,0.856823738,5.026337828,0.003696407,0.010364154,-3.333125192,g11877.t1,None
0.706342038,4.455589311,4.79862646,0.004525539,0.012137475,-3.567743895,g1096.t1,None
-0.084635678,0.10197721,-1.172305615,0.292441445,0.370691813,-8.063106535,g11948.t1,None
